#domain,ioc,uri_path,ip
d3omadpx4ofxaw.cloudfront.net,Possible Cobalt Strike C2 Fronted Domain,/safebrowsing/CKbVr1I8/IeufsiGZomVFJKwvv9Z8QsdsamOTPrah,138.68.50.0
d3towsxq067ic9.cloudfront.net,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/uEXu/h-PUGT969BF5bU55xI-IdUmLtblsKB0qxgJVx,138.68.248.163
d3ug139ds5yd0q.cloudfront.net,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/UlPE5U/xn-AadNq6bC-2idtk0NiUm-dAm8YcWg,138.197.221.4
d3umravkzw9sxh.cloudfront.net,Possible Cobalt Strike C2 Fronted Domain,/safebrowsing/w2Q8hxspm/Y3AP2wXLX9eOTGKepznw47hFM427RTNobTK6,159.89.159.137
d3vbl8i5ilwqpv.cloudfront.net,Possible Cobalt Strike C2 Fronted Domain,/safebrowsing/qDNglzCJk/OPjokLq59uW9WElk1m98OF4ad,159.65.79.110
d3vy30ofci3zh0.cloudfront.net,Possible Cobalt Strike C2 Domain,/safebrowsing/U-qy0OYR/6aLYaLZYRGzADEYEkrSzO8x0G07T5T8qm,164.92.86.93
d6sqgbtleohmv.cloudfront.net,Possible Cobalt Strike C2 Domain,/ca,13.56.161.63
d706b4c1e5cf9229.azureedge.net,Possible Cobalt Strike C2 Domain,/safebrowsing/AshjNws/cF087BzExl5yy7QJ5PcazHu,143.198.96.105
daq09367inkax.cloudfront.net,Possible PoshC2 Fronted Domain,/bh/sync/aol/,18.168.199.0
daq09367inkax.cloudfront.net,Possible PoshC2 Fronted Domain,/status/995598521343541248/query=/,18.168.199.0
data.mlcro50ft.com,Possible Cobalt Strike C2 Domain,/pixel.gif,18.162.59.234
deluxhealth.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,18.218.215.185
dev.baidudiscovery.site,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,47.243.187.201
dev.googlecloudsafety.services,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,47.243.187.201
dev.rhombersersa.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,18.203.231.121
developer.coolapk.com,Possible Cobalt Strike C2 Fronted Domain,/uuid/videos,49.232.93.133
dfjcgujqu2cet.cloudfront.net,Possible Cobalt Strike C2 Fronted Domain,/safebrowsing/Sj1ZHeAD/Rg3JY5gJh0vbXV2cHIsC05UN,159.89.155.236
dg4c05sriu957.cloudfront.net,Possible PoshC2 Fronted Domain,/vssf/wppo/site/bgroup/visitor/,18.169.193.62
dhktcdi6d5t28.cloudfront.net,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/VeB0/UKwIfaBTI0FuITQAwn5P,159.65.79.90
di4grt1creb6j.cloudfront.net,Possible Cobalt Strike C2 Domain,/retirement/,64.128.143.100
di4grt1creb6j.cloudfront.net,Possible Cobalt Strike C2 Fronting Domain,/retirement/,64.128.143.100
digerm.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.161.163
digitalcertvalidation.fun,Possible Cobalt Strike C2 Domain,/ca,45.86.229.218
digitalcloudcdn.com.global.prod.fastly.net,Possible PoshC2 Fronted Domain,/webhp/,104.154.157.11
digitalzone24.com,Possible Cobalt Strike C2 Domain,/owa/,94.70.113.254
dingjava.vaiwan.com,Possible Cobalt Strike C2 Domain,/ga.js,43.138.20.107
directoryupdate.net,Possible Cobalt Strike C2 Domain,/nv.js,146.70.106.79
directoryupdate.net,Possible Cobalt Strike C2 Domain,/templates.js,146.70.106.79
distinctive-obi-mgw.aws-euw1.cloud-ara.tyk.io,Possible Cobalt Strike C2 Domain,/api/v2/login,84.32.188.170
dkij48kij8kng.cloudfront.net,Possible Cobalt Strike C2 Domain,/safebrowsing/fp/CUs1sRjZpgXT6OVFdFKS2YBrzsBrn,174.138.62.15
dl.kaspersky360.com,Possible Cobalt Strike C2 Fronted Domain,/ca,209.141.33.44
dl.kaspersky360.com,Possible Cobalt Strike C2 Fronted Domain,/match,209.141.33.44
dl.kasperskyupdates.com,Possible Cobalt Strike C2 Fronted Domain,/cx,209.141.53.178
dl.sophos.icu,Possible Cobalt Strike C2 Fronted Domain,/aa,168.100.8.158
dllhost0731.ddnsfree.com,Possible Cobalt Strike C2 Domain,/ga.js,147.182.246.104
dmfe2ryjiqnq7.cloudfront.net,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/RjIY/wQpeyIhi3H0hMg9ZhKnjiwzvlV8nKepVPixZZXn,167.99.106.105
dnk9t38hcmqp8.cloudfront.net,Possible Cobalt Strike C2 Fronted Domain,/user/admin,161.35.218.255
dnn-nic.net,Possible Cobalt Strike C2 Fronting Domain,/3/library/stdtypes.html,193.29.56.122
dns.cdnforever.com,Possible Cobalt Strike C2 Domain,/Forge/enterprise/69N25SJWV29M,27.122.57.173
dns.cdnforever.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,27.122.57.173
dns.cloudsecurity1.biz,Possible Cobalt Strike C2 Domain,/cm,20.194.2.11
dns1.wilkg.xyz,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,142.4.123.204
dns3.azureedge.net,Possible Cobalt Strike C2 Domain,/g.pixel,81.68.122.239
doc.run,Possible Cobalt Strike C2 Fronted Domain,/dist/css/bootstrap.min.css,101.43.65.150
doc.run,Possible Cobalt Strike C2 Fronted Domain,/dist/css/bootstrap.min.css,39.107.31.43
dominos.dividendtactics.com,Possible Cobalt Strike C2 Domain,/image/,3.95.191.75
download.rrastt11dfa.tk,Possible Cobalt Strike C2 Domain,/aa.html,103.39.228.186
dozifiwih.com,Possible Cobalt Strike C2 Fronted Domain,/be,23.108.57.214
drwkyazgpblod.cloudfront.net,Possible Cobalt Strike C2 Fronted Domain,/safebrowsing/uEXu/h-PUGT969BF5bU55xI-IdUmLtblsKB0qxgJVx,138.68.248.163
drykml4yjbpny.cloudfront.net,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/M1JEk9q5/H1LyI7F1RjBANqNj4vHQbyNrwkxTZH686YLoWNBe,138.197.195.165
dtjdlxxktdy1z.cloudfront.net,Possible Cobalt Strike C2 Fronted Domain,/safebrowsing/rWBNSyA/BfWM030xLd95LNNMdB8ZaXJCI6uwiNtU-JNp2bePZ,138.197.209.86
dynamic-pro.ddns.net,Possible Cobalt Strike C2 Domain,/g.pixel,5.189.223.11
dzirhl3cboiz9.cloudfront.net,Possible Cobalt Strike C2 Fronted Domain,/safebrowsing/UlPE5U/xn-AadNq6bC-2idtk0NiUm-dAm8YcWg,138.197.221.4
e505772e-a4eb-11ec-b909-0242ac120002.opensearch.xyz,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/,209.141.40.224
e6yeun02cb.execute-api.us-east-1.amazonaws.com,Possible Cobalt Strike C2 Fronted Domain,/api/fetch,147.182.242.191
ec2-18-191-5-201.us-east-2.compute.amazonaws.com.global.prod.fastly.net,Possible Cobalt Strike C2 Fronting Domain,/ga.js,18.191.5.201
ec2-35-166-32-190.us-west-2.compute.amazonaws.com,Possible Cobalt Strike C2 Domain,/avatars.css,35.166.32.190
edoc.edu.mn,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,202.5.205.50
egostore.top,Possible Cobalt Strike C2 Domain,/api/3,146.0.72.81
electronboot.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,146.70.87.19
emergeno.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.161.227
en.co.th,Possible Cobalt Strike C2 Fronting Domain,/jquery-3.3.1.min.js,45.64.184.207
er.dropklant.com,Possible Cobalt Strike C2 Domain,/kj,84.32.188.214
er.hocct.com,Possible Cobalt Strike C2 Domain,/nv.js,84.32.190.25
er.theinfoinc.com,Possible Cobalt Strike C2 Domain,/kj,84.32.188.9
esswiftupdate.azureedge.net,Possible Cobalt Strike C2 Fronting Domain,/v1/queue,206.189.11.150
ethan.hellowen.xyz,Possible Cobalt Strike C2 Domain,/lv,104.243.30.135
ethical-catch-mgw.aws-euw1.cloud-ara.tyk.io,Possible Cobalt Strike C2 Domain,/api/v2/login,84.32.188.54
exch01.certificate-infrastructure.com,Possible Cobalt Strike C2 Domain,/static.html,54.168.104.163
exchange.adslhostpwd.com,Possible Cobalt Strike C2 Domain,/eo,185.112.83.173
extremecows.com,Possible Cobalt Strike C2 Fronted Domain,/owa/97Lo26Iw9vqh81kcyB-vizJaWIvA,68.183.42.70
fee.mozilla-firfox.com,Possible Cobalt Strike C2 Domain,/fam_newspaper,8.210.125.63
fifacud.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.160.8
filaspo.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.161.52
files.ddrive.online,Possible Cobalt Strike C2 Domain,/cm,20.91.192.253
filsh.cn,Possible Cobalt Strike C2 Domain,/g.pixel,47.242.110.140
firefoxupdaters.com,Possible Cobalt Strike C2 Domain,/d_config.js,46.166.162.184
firefoxupdaters1.com,Possible Cobalt Strike C2 Domain,/zh,46.166.173.143
fitadil.com,Possible Cobalt Strike C2 Domain,/Change/sites/RPG48WFVD8ZF,84.32.190.50
flash-update.ml,Possible Cobalt Strike C2 Domain,/pixel,8.210.154.177
flash-update.tk,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,8.210.154.177
flash-update.tk,Possible Cobalt Strike C2 Domain,/ga.js,8.210.154.177
flashupdate.net,Possible Cobalt Strike C2 Fronted Domain,/image/,47.242.21.24
fly.a-banking.com,Possible Cobalt Strike C2 Domain,/owa/,188.166.21.81
fly.a-banking.com,Possible PoshC2 Domain,/load/pages/index.php/,188.166.21.81
fnmsdtx.aliyundemo.com,Possible Cobalt Strike C2 Domain,/g.pixel,121.41.30.246
fougreemarch.com,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,146.70.101.75
freeboz.mooo.com,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,86.74.69.41
freeboz.mooo.com,Possible Cobalt Strike C2 Domain,/da,86.74.69.41
freeboz.mooo.com,Possible Cobalt Strike C2 Domain,/pixel,86.74.69.41
freeboz.mooo.com,Possible Cobalt Strike C2 Fronting Domain,/da,86.74.69.41
freygor.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.160.21
frontend.foodpanda.com.tw,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/264-84198498-9827145/field-keywords=m,150.109.103.16
fuckmkesir.ga,Possible Cobalt Strike C2 Domain,/j.ad,103.144.246.238
g.liang08.cn,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,43.138.5.173
garfiellenel.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.161.22
gdk.func.api.chinadd.cn,Possible Cobalt Strike C2 Domain,/api/x,49.234.35.197
geotypico.com,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/d5pERENa/PnpJkYMYtUJziWuAS0icoN,5.101.50.33
getthhingsdone.com,Possible Cobalt Strike C2 Domain,/lt,185.184.192.79
getthhingsdone.com,Possible Cobalt Strike C2 Domain,/r-arrow,185.184.192.79
getthhingsdone.com,Possible Cobalt Strike C2 Fronting Domain,/lt,185.184.192.79
getthhingsdone.com,Possible Cobalt Strike C2 Fronting Domain,/r-arrow,185.184.192.79
gitcomputer.dynamic-dns.net,Possible Cobalt Strike C2 Fronted Domain,/c/msdownload/update/others/2016/12/29136388_,43.230.161.54
globalupdaters.com,Possible Cobalt Strike C2 Domain,/avatars.js,174.139.150.170
globalupdaters.com,Possible Cobalt Strike C2 Domain,/avatars.js,23.227.198.195
globalupdaters.com,Possible Cobalt Strike C2 Domain,/massaction,174.139.150.170
gmw.cn,Possible Cobalt Strike C2 Fronting Domain,/extension.js,160.20.147.78
gobuxezixa.com,Possible Cobalt Strike C2 Domain,/put/v3.43/PV9PZLSP4,23.82.141.225
gogoparrot.com,Possible Cobalt Strike C2 Fronted Domain,/owa/QRNVU-tW6-4bxMWUIuOJQ3,46.101.27.127
google.userscontent.org,Possible Cobalt Strike C2 Domain,/dpixel,212.192.246.16
greasy-commerce-mgw.aws-euw1.cloud-ara.tyk.io,Possible Cobalt Strike C2 Domain,/api/v2/login,84.32.188.238
gudugil.com,Possible Cobalt Strike C2 Domain,/Remove/zh_TW/BS8PWZLKGPOA,23.82.141.136
h5m.voc.com.cn,Possible Cobalt Strike C2 Fronted Domain,/ptj,47.98.164.231
hacksec.ml,Possible Cobalt Strike C2 Domain,/avatars.css,35.91.61.221
hacksec.ml,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,35.166.32.190
hao123.com,Possible Cobalt Strike C2 Fronting Domain,/ce.js,172.93.179.196
harborfreight.delivery,Possible Cobalt Strike C2 Domain,/en-us/p/book-2/8MCPZJJCC98C,164.90.154.97
hcdnv.baidu.gslb.c.cdnhwc2.com,Possible Cobalt Strike C2 Fronted Domain,/audiencemanager.js,8.142.87.186
helloworld.macpromoworld7917.workers.dev,Possible Cobalt Strike C2 Domain,/api/fetch,23.227.203.138
help.newspraise.com,Possible Cobalt Strike C2 Domain,/Multiply/v1.62/8SUBS840S1KO,84.32.190.62
hk.fcalebook.com,Possible Cobalt Strike C2 Domain,/activity,27.102.130.117
htsec.ga,Possible Cobalt Strike C2 Fronted Domain,/apiv8/getStatus,45.76.223.217
hunter.qianxin.com,Possible Cobalt Strike C2 Fronting Domain,/jquery-3.3.1.min.js,159.75.70.33
hunter.qianxin.com.dsa.dnsv1.com.cn,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js,159.75.70.33
hwkr6.2cop.tk,Possible Cobalt Strike C2 Domain,/api/x,141.164.44.72
i.90hu.tk,Possible Cobalt Strike C2 Domain,/g.pixel,104.219.214.18
iboxdatabase.com,Possible Cobalt Strike C2 Domain,/rw,154.29.74.11
iboxdatabase.com,Possible Cobalt Strike C2 Domain,/rw,23.29.115.175
iboxdatabase.com,Possible Cobalt Strike C2 Domain,/temp,23.29.115.175
images.guesswhoami.life,Possible Cobalt Strike C2 Domain,/api/3,8.210.126.167
images.guesswhoami.life,Possible Cobalt Strike C2 Domain,/api/3,8.210.251.25
img6.2345.com,Possible Cobalt Strike C2 Fronted Domain,/push,47.98.164.231
imsensors.com,Possible Cobalt Strike C2 Domain,/safebrowsing/eMUgI4Z/3RzgDBAvgg3DQUn8XtN8l,5.101.51.58
information.mkzhan.com,Possible Cobalt Strike C2 Fronted Domain,/visit.js,47.98.164.231
interamericanservice.com,Possible Cobalt Strike C2 Domain,/ce.html,174.139.150.150
interamericanservice.com,Possible Cobalt Strike C2 Domain,/ce.html,45.13.233.138
interamericanservice.com,Possible Cobalt Strike C2 Domain,/dhl,174.139.150.150
interamericanservice.com,Possible Cobalt Strike C2 Domain,/dhl,45.13.233.138
interamericanservice.com,Possible Cobalt Strike C2 Domain,/ms,174.139.150.150
interamericanservice.com,Possible Cobalt Strike C2 Domain,/ms,45.13.233.138
iqiyiv101.gslb.c.cdnhwc2.com,Possible Cobalt Strike C2 Fronted Domain,/audiencemanager.js,8.142.87.186
jhbajjrnv.actomzxck.xyz,Possible Cobalt Strike C2 Domain,/aaaaaaaaa,146.196.54.3
jijuanjo.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.160.12
jodirah.com,Possible Cobalt Strike C2 Fronted Domain,/sitemap,45.153.243.147
jojuvumuw.com,Possible Cobalt Strike C2 Fronted Domain,/modules,23.108.57.72
js.msedgeupdate.com,Possible Cobalt Strike C2 Domain,/pixel,8.210.232.124
js.ssndob.cn.com,Possible Cobalt Strike C2 Domain,/owa/ZA8T7tCWUqxk0xr5g8tqU7dMwNP5It5ebQtgDh,199.195.252.253
js.ssndob.cn.com,Possible Cobalt Strike C2 Domain,/owa/ZA8T7tCWUqxk0xr5g8tqU7dMwNP5It5ebQtgDh,205.185.117.164
js.ssndob.cn.com,Possible Cobalt Strike C2 Domain,/owa/ZA8T7tCWUqxk0xr5g8tqU7dMwNP5It5ebQtgDh,209.141.50.132
js.ssndob.cn.com,Possible Cobalt Strike C2 Domain,/owa/ZA8T7tCWUqxk0xr5g8tqU7dMwNP5It5ebQtgDh,209.141.54.23
jt.tnnd.ml,Possible Cobalt Strike C2 Domain,/media,47.93.51.191
juanjik.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.160.18
k01.forgottentok2.xyz,Possible Cobalt Strike C2 Domain,/match,192.3.128.243
kapsecurity.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,146.70.87.47
kdmr00t.com,Possible Cobalt Strike C2 Domain,/fwlink,82.156.2.25
killteam.one,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,213.48.243.169
l3g1t.duckdns.org,Possible Cobalt Strike C2 Fronted Domain,/ga.js,70.34.252.163
lalala.b0ci.top,Possible Cobalt Strike C2 Fronted Domain,/api/3,128.1.137.212
lcx.monster,Possible Cobalt Strike C2 Domain,/image/,38.242.204.122
lidoticezo.com,Possible Cobalt Strike C2 Fronted Domain,/r-arrow.css,45.153.241.152
linux-update.youtubb.tk,Possible Cobalt Strike C2 Domain,/admin.php,173.82.135.18
llnw-mail.limelight-networks.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,160.20.145.178
login.financialdiet.net,Possible Cobalt Strike C2 Fronted Domain,/sdlob/AccountSummary2.aspx,18.130.100.45
login.newspraise.com,Possible Cobalt Strike C2 Domain,/Multiply/v1.62/8SUBS840S1KO,84.32.190.62
login.rancorhealth.com,Possible Cobalt Strike C2 Domain,/accelerate/v9.05/D3FJOR767,84.32.190.64
love.strivetobeagod.xyz,Possible Cobalt Strike C2 Domain,/ca,45.133.119.251
lufigihe.com,Possible Cobalt Strike C2 Fronted Domain,/RELEASE_NOTES,23.108.57.31
m.wld.net,Possible Cobalt Strike C2 Fronted Domain,/cm,47.98.164.231
mail.buyality.com,Possible Cobalt Strike C2 Domain,/register/pr/C7BM5Y0OG0S,84.32.188.221
mail.fitadil.com,Possible Cobalt Strike C2 Domain,/Change/sites/RPG48WFVD8ZF,84.32.190.50
mail.newslimitless.com,Possible Cobalt Strike C2 Domain,/inform/system/SWW2Q9M3Z7TW,84.32.188.230
mail.newsmach.com,Possible Cobalt Strike C2 Domain,/Run/Setting/WS9R4E1TP4EF,84.32.190.60
mail.opensearch.xyz,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/,209.141.40.224
mail.rancorhealth.com,Possible Cobalt Strike C2 Domain,/accelerate/v9.05/D3FJOR767,84.32.190.64
mail.service1app.com,Possible Cobalt Strike C2 Domain,/Compute/xxx/5EVGSVIXXVT5,84.32.190.37
mail.service1app.com,Possible Cobalt Strike C2 Domain,/Disable/daily/W578UC8WIJQ,84.32.190.1
malrok.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,139.60.160.23
me-en.kaspersky.com,Possible Cobalt Strike C2 Fronting Domain,/ca,209.141.33.44
me-en.kaspersky.com,Possible Cobalt Strike C2 Fronting Domain,/match,209.141.33.44
melted-period-mgw.aws-euw1.cloud-ara.tyk.io,Possible Cobalt Strike C2 Domain,/api/v2/login,59.110.168.76
microsoft-edu.com,Possible Cobalt Strike C2 Domain,/owa/Yq44aCIThPm3xLdXKfLiLtfIUTAap0MO,158.247.201.213
microsoft-tw.com,Possible Cobalt Strike C2 Domain,/ga.js,103.234.72.47
microsofthelp.fun,Possible Cobalt Strike C2 Domain,/cx,47.242.201.221
mightymagnitudos.com,Possible Cobalt Strike C2 Domain,/sq,210.16.100.71
mightymagnitudos.com,Possible Cobalt Strike C2 Fronting Domain,/sq,210.16.100.71
misleading-abroad-adm.aws-euw1.cloud-ara.tyk.io,Possible Cobalt Strike C2 Domain,/j.ad,119.91.99.74
mm.bmd778.club,Possible Cobalt Strike C2 Domain,/updates.rss,185.240.247.154
molekraftness.com,Possible Cobalt Strike C2 Domain,/ab.js,210.16.100.2
molekraftness.com,Possible Cobalt Strike C2 Fronting Domain,/ab.js,210.16.100.2
molekraftness.com,Possible Cobalt Strike C2 Fronting Domain,/btn_bg.js,210.16.100.2
moosfeios.top,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml,146.0.72.94
moosfeios.top,Possible Cobalt Strike C2 Domain,/fwlink,146.0.72.94
moros.icu,Possible Cobalt Strike C2 Domain,/access.weba,147.78.47.223
mossolazin.com,Possible Cobalt Strike C2 Domain,/j.ad,209.141.52.243
motivationalhindi.in,Possible Cobalt Strike C2 Fronted Domain,/,188.116.36.119
moxiaoyang.vip,Possible Cobalt Strike C2 Domain,/push,147.78.242.119
mr.un1k0d3r.com,Possible Cobalt Strike C2 Domain,/dot.gif,143.198.13.212
mscrl1.azureedge.net,Possible Cobalt Strike C2 Fronting Domain,/services/data/v36.0/sobjects/account/describe,199.243.27.182
mtechtunes.com,Possible Cobalt Strike C2 Domain,/ee,154.29.74.21
mtechtunes.com,Possible Cobalt Strike C2 Domain,/ee,23.227.198.220
mtechtunes.com,Possible Cobalt Strike C2 Domain,/sitemap,154.29.74.21
mtechtunes.com,Possible Cobalt Strike C2 Domain,/sitemap,23.227.198.220
mtlklabs.co,Possible Cobalt Strike C2 Domain,/jquery3.3.1.min.js,107.170.109.82
muwokok.com,Possible Cobalt Strike C2 Fronted Domain,/us,185.173.34.75
nakubaba.com,Possible Cobalt Strike C2 Fronted Domain,/r-arrow.html,23.81.246.71
negotiate.ddns.net,Possible Cobalt Strike C2 Domain,/en_US/all.js,174.114.207.70
neverthelesses.com,Possible Cobalt Strike C2 Domain,/tab_home,210.16.100.234
neverthelesses.com,Possible Cobalt Strike C2 Fronting Domain,/rw,210.16.100.234
neverthelesses.com,Possible Cobalt Strike C2 Fronting Domain,/tab_home,210.16.100.234
newapi.weibo.com,Possible Cobalt Strike C2 Fronting Domain,/api/getit,42.193.122.226
newb02.skypetm.com.tw,Possible Cobalt Strike C2 Fronting Domain,/FC001/JOHN,132.232.40.201
newslimitless.com,Possible Cobalt Strike C2 Domain,/inform/system/SWW2Q9M3Z7TW,84.32.188.230
newsmach.com,Possible Cobalt Strike C2 Domain,/Run/Setting/WS9R4E1TP4EF,84.32.190.60
newspraise.com,Possible Cobalt Strike C2 Domain,/Multiply/v1.62/8SUBS840S1KO,84.32.190.62
newstatisc.googleinfo.se,Possible Cobalt Strike C2 Domain,/updates.rss,8.210.232.124
nidojazuso.com,Possible Cobalt Strike C2 Fronted Domain,/groupcp.html,23.108.57.197
nodejs.jquery-ajax.xyz,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,192.3.251.117
notpwn.com,Possible Cobalt Strike C2 Fronted Domain,/services/data/v36.0/sobjects/account/describe,199.243.27.182
ns1.azure-atp.com,Possible Cobalt Strike C2 Domain,/cx,164.92.188.20
ns1.bdstatic.com,Possible Cobalt Strike C2 Fronting Domain,/uuid/videos,49.232.93.133
ns1.c9z.in,Possible Cobalt Strike C2 Domain,/themes/default/js/bootstrap.min.js,38.54.36.117
ns1.c9z.in,Possible Cobalt Strike C2 Fronting Domain,/themes/default/js/bootstrap.min.js,38.54.36.117
ns1.criticallizard.com,Possible Cobalt Strike C2 Fronting Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,34.91.186.44
ns1.wsywddr.com,Possible Cobalt Strike C2 Domain,/activity,122.51.31.188
ns2.c9z.in,Possible Cobalt Strike C2 Fronted Domain,/themes/default/js/bootstrap.min.js,38.54.36.117
ns2.wsywddr.com,Possible Cobalt Strike C2 Domain,/push,122.51.31.188
ns3.wsywddr.com,Possible Cobalt Strike C2 Domain,/dpixel,122.51.31.188
nslookup.micorsoft.live,Possible Cobalt Strike C2 Domain,/load,119.29.89.253
nsw.azure-updates.com,Possible Cobalt Strike C2 Domain,/users/8:orgid:gf457-kdft43uw46pmv-223423q-765-66/events/survey,167.71.139.238
nx1.automicrosoft.com,Possible Cobalt Strike C2 Domain,/fwlink,154.201.144.36
omnitruck.chef.io,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,34.91.186.44
onelivemusicshop.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,15.235.140.234
oneload.find3321.com,Possible Cobalt Strike C2 Domain,/image/,20.214.205.89
onelogin-sso.com,Possible Powershell Empire C2 Domain,/:80/admin/get.php,46.101.27.73
onelogin-sso.com,Possible Powershell Empire C2 Domain,/:80/news.php,46.101.27.73
onemusicllc.com,Possible Cobalt Strike C2 Domain,/Run/insurance/IEMWF9EC,84.32.190.52
onevisioncommunications.com,Possible Cobalt Strike C2 Domain,/search.js,146.70.125.72
onion.ws,Possible Cobalt Strike C2 Domain,/g.pixel,185.236.228.171
onion.ws,Possible Cobalt Strike C2 Domain,/load,185.236.228.171
open.th1sworld.ga,Possible Cobalt Strike C2 Domain,/async/ddljson,54.65.191.227
outboundcon.victimcorp.org,Possible Cobalt Strike C2 Fronted Domain,/Collector/2.0/settings/,54.146.228.98
p0c.uk,Possible Cobalt Strike C2 Domain,/match,139.59.198.185
p0c.uk,Possible Cobalt Strike C2 Domain,/match,146.185.22.138
p0c.uk,Possible Cobalt Strike C2 Domain,/match,178.62.79.71
pabowape.com,Possible Cobalt Strike C2 Fronted Domain,/av,64.44.101.252
phisher.nastydomain.com,Possible Powershell Empire C2 Domain,/admin/login.php,18.219.180.158
phisher.nastydomain.com,Possible Powershell Empire C2 Domain,/console/dashboard.asp,18.219.180.158
pic07.babytreeimg.com,Possible Cobalt Strike C2 Fronted Domain,/match,47.98.164.231
pogilubipi.com,Possible Cobalt Strike C2 Fronted Domain,/ml.html,152.89.247.53
polyporedevtest100.azureedge.net,Possible Cobalt Strike C2 Domain,/coap.txt,159.223.224.10
pop.ssgcc.shop,Possible Cobalt Strike C2 Domain,/dot.gif,139.196.200.143
ppcc.cf,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,192.3.251.150
pqm7e68efm0u17xeo.202cb962ac.tk,Possible Cobalt Strike C2 Domain,/login/config/admin,8.210.170.15
processdec.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,146.70.87.164
propertyexpoandshowcase.com,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/eMUgI4Z/BOhKRIMsJsuPnn3IQvgrEc3XLQUB3W,188.68.220.183
propertyexpoandshowcase.com,Possible Cobalt Strike C2 Fronting Domain,/safebrowsing/eMUgI4Z/BOhKRIMsJsuPnn3IQvgrEc3XLQUB3W,45.141.84.53
purple-rice-b6eb.walkingdeadbaby.workers.dev,Possible Cobalt Strike C2 Domain,/register/space/FKV1SW8E42,104.243.18.119
qianxing.rocks,Possible Cobalt Strike C2 Domain,/api/3,47.243.104.189
qq.tenctent.cf,Possible Cobalt Strike C2 Domain,/static/js/lib/loc/datepicker-zh-CN.js,20.187.68.251
quickaccesone.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js,79.110.52.168
qw.dropklant.com,Possible Cobalt Strike C2 Domain,/kj,84.32.188.214
qw.hocct.com,Possible Cobalt Strike C2 Domain,/cr.js,84.32.190.25
qw.theinfoinc.com,Possible Cobalt Strike C2 Domain,/profile,84.32.188.9
qwerty.mcuweb.cf,Possible Cobalt Strike C2 Domain,/jquery-3.6.0.min.js,94.158.247.70
rancorhealth.com,Possible Cobalt Strike C2 Domain,/accelerate/v9.05/D3FJOR767,84.32.190.64
randwijckholding.nl,Possible Cobalt Strike C2 Domain,/vlk/grants,18.194.244.87
