#ip,port,ioc
62.210.28.199,8080,Possible Metasploit C2 IP
62.234.2.164,8038,Possible Cobaltstrike C2 IP
62.234.97.159,443,Possible Cobaltstrike C2 IP
64.227.152.252,8932,Possible Metasploit C2 IP
64.7.199.12,443,Possible Cobaltstrike C2 IP
64.7.199.12,53,Possible Cobaltstrike C2 IP
72.10.160.162,443,Possible Metasploit C2 IP
8.130.132.210,7777,Possible Cobaltstrike C2 IP
8.130.32.36,8443,Possible Cobaltstrike C2 IP
8.130.42.227,10001,Possible Cobaltstrike C2 IP
8.134.12.90,7777,Possible Cobaltstrike C2 IP
8.134.166.14,443,Possible Cobaltstrike C2 IP
8.134.251.198,443,Possible Cobaltstrike C2 IP
8.137.114.210,4433,Possible Cobaltstrike C2 IP
8.141.15.227,2222,Possible Cobaltstrike C2 IP
8.141.15.41,443,Possible Cobaltstrike C2 IP
8.141.166.236,10001,Possible Cobaltstrike C2 IP
8.143.2.128,888,Possible Cobaltstrike C2 IP
8.146.198.223,8888,Possible Cobaltstrike C2 IP
8.148.5.228,80,Possible Cobaltstrike C2 IP
8.149.128.131,12493,Possible Cobaltstrike C2 IP
8.152.216.26,2000,Possible Cobaltstrike C2 IP
8.152.216.26,443,Possible Cobaltstrike C2 IP
8.152.216.26,80,Possible Cobaltstrike C2 IP
8.152.216.26,8081,Possible Cobaltstrike C2 IP
8.152.216.26,8098,Possible Cobaltstrike C2 IP
8.155.11.115,443,Possible Cobaltstrike C2 IP
8.155.14.154,443,Possible Cobaltstrike C2 IP
8.156.64.248,1234,Possible Cobaltstrike C2 IP
8.210.123.189,53,Possible Cobaltstrike C2 IP
8.210.201.45,80,Possible Cobaltstrike C2 IP
8.219.91.178,80,Possible Cobaltstrike C2 IP
8.220.205.120,80,Possible Cobaltstrike C2 IP
80.64.30.50,3389,Possible Cobaltstrike C2 IP
80.64.30.50,443,Possible Cobaltstrike C2 IP
80.64.30.50,81,Possible Cobaltstrike C2 IP
81.17.18.26,443,Possible Metasploit C2 IP
81.17.20.66,16500,Possible Metasploit C2 IP
81.17.20.66,443,Possible Metasploit C2 IP
81.19.136.252,81,Possible Cobaltstrike C2 IP
81.70.19.128,443,Possible Cobaltstrike C2 IP
81.70.222.4,4443,Possible Cobaltstrike C2 IP
81.71.18.114,50001,Possible Cobaltstrike C2 IP
81.71.18.114,50002,Possible Cobaltstrike C2 IP
81.71.18.114,60020,Possible Cobaltstrike C2 IP
81.71.18.114,80,Possible Cobaltstrike C2 IP
81.71.85.144,443,Possible Cobaltstrike C2 IP
82.156.129.168,443,Possible Cobaltstrike C2 IP
83.212.86.169,9196,Possible Metasploit C2 IP
83.229.126.130,53,Possible Cobaltstrike C2 IP
84.8.115.95,443,Possible Cobaltstrike C2 IP
85.175.101.203,53,Possible Cobaltstrike C2 IP
85.175.101.203,80,Possible Cobaltstrike C2 IP
86.106.102.107,53,Possible Cobaltstrike C2 IP
87.120.116.156,8443,Possible Cobaltstrike C2 IP
88.214.26.34,443,Possible Cobaltstrike C2 IP
88.214.26.34,80,Possible Cobaltstrike C2 IP
89.116.44.121,53,Possible Cobaltstrike C2 IP
89.117.0.75,8080,Possible Cobaltstrike C2 IP
89.117.152.90,53,Possible Cobaltstrike C2 IP
89.147.108.198,4443,Possible Metasploit C2 IP
89.38.131.17,53,Possible Cobaltstrike C2 IP
92.118.205.222,443,Possible Metasploit C2 IP
93.115.20.113,443,Possible Metasploit C2 IP
93.187.129.17,443,Possible Cobaltstrike C2 IP
94.103.125.74,443,Possible Cobaltstrike C2 IP
94.156.177.204,8081,Possible Cobaltstrike C2 IP
94.20.88.63,443,Possible Cobaltstrike C2 IP
94.20.88.63,80,Possible Cobaltstrike C2 IP
94.232.43.249,81,Possible Cobaltstrike C2 IP
94.242.61.116,443,Possible Metasploit C2 IP
94.242.61.116,4430,Possible Metasploit C2 IP
94.242.61.116,8443,Possible Metasploit C2 IP
94.242.61.116,8444,Possible Metasploit C2 IP
94.242.61.116,8555,Possible Metasploit C2 IP
94.242.61.116,8666,Possible Metasploit C2 IP
