#domain,ioc,uri_path
360sec-dns.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
360sec-dns.com,Possible Cobalt Strike C2 Fronting Domain,/jquery-3.3.1.min.js
38y1qea3nzt8e.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
3se9ewodke339f0e82.connectivitytests.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js
3w.cn,Possible Cobalt Strike C2 Fronted Domain,/api/v1/get
3wz63jwcct4de.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
47sqwjxze4941.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
4aqsbhe9vh44.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
4gef4km41aysc.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/siie=utf-8&f=8&rsv_bp=1&rsv_idx=1&ch=&tn=baidu&bar=&wd=
4gjhr5qxhyaj1.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/load
4gjhr5qxhyaj1.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/s/58462514417
4jvm9hwq0d2j4.cfc-execute.gz.baidubce.com,Possible Cobalt Strike C2 Domain,/wc/58462514417
519nmcj312v7y.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
52sya04g88x3k.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
548125.com,Possible Cobalt Strike C2 Domain,/s/58462514417
5ndg65b68274v.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
5pas9tdmjcs4y.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
5za27x0ff58mr.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/search
5za27x0ff58mr.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/match
60z89fnebpz1v.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/introduction/edr
62crwk8ep4k5a.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
6gpwqae72132.cfc-execute.gz.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/get
6hc2nv7aqaejw.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/g.pixel
73w6tr0x1tnay.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
7d5gec7hyer83.cfc-execute.gz.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/get
7fsnaewwwq6r3.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
8.au.download.windowsupdate.com,Possible Cobalt Strike C2 Fronted Domain,/dist/css/bootstrap.min.css
86xh43yr0x006.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/ga.js
8ajmswdkjya6r.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/introduction/edr
8k8hj9277yjde.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
8ve3qsgxk7rs6.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
8vz75cfcfmey5.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
8xney90cqcr5m.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/get
97e790ebyt425.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
9ra2xnnm8v62x.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/health
a.aliyun-cloudserver.com,Possible Cobalt Strike C2 Fronting Domain,/v4/static/v1.7.9/webpack.js
a89kswn22cnkn.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
abcd.gamesen.icu,Possible Cobalt Strike C2 Domain,/cm
abcdef.886802.xyz,Possible Cobalt Strike C2 Domain,/ga.js
ac3d0ee370745f757.awsglobalaccelerator.com,Possible Cobalt Strike C2 Domain,/s/58462514417
accesserdsc.com,Possible Cobalt Strike C2 Domain,/__utm.gif
accesserdsc.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
accesserdsc.com,Possible Cobalt Strike C2 Domain,/pixel.gif
adminalis.com,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js
adminals.com,Possible Cobalt Strike C2 Fronting Domain,/jquery-3.3.1.min.js
aiapi.plus.wps.cn,Possible Cobalt Strike C2 Fronting Domain,/dist/css/bootstrap.min.css
aliwsapubboce.suning.com,Possible Cobalt Strike C2 Fronted Domain,/public/asset/font/script.js
aliyun-prvhqgdlsj.cn-hangzhou.fcapp.run,Possible Cobalt Strike C2 Domain,/jquery-3.3.11.min.js
analytics.cloudservtech.com,Possible Cobalt Strike C2 Domain,/v1/projects/oJpdZnpJQSRjan5vu3a33SR9Rhtm9Pzn/settings
analytics.digitalflowcloud.com,Possible Cobalt Strike C2 Domain,/checkouts/internal/preloads.js
antams.com,Possible Cobalt Strike C2 Domain,/updates.rss
api.asduiasd12ab.xyz,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
api.cdn-zoom-cloudflare.live,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
api.co-operativefinance.com,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml
api.cryptpro.cloud,Possible Cobalt Strike C2 Fronting Domain,/dhl
api.cryptpro.cloud,Possible Cobalt Strike C2 Fronting Domain,/fam_newspaper
api.dnstools.im,Possible Cobalt Strike C2 Domain,/api/3
api.henanfa.com,Possible Cobalt Strike C2 Fronting Domain,/public/asset/font/script.js
api.regpad.net,Possible Cobalt Strike C2 Domain,/checkouts/internal/preloads.js
api.saicfinance.work,Possible Cobalt Strike C2 Domain,/__utm.gif
api.sftech.one,Possible Cobalt Strike C2 Domain,/antDesign3.js
api.softwarecommerce.net,Possible Cobalt Strike C2 Domain,/cdn-cgi/trace
api.teemaaby.dpdns.org,Possible Cobalt Strike C2 Domain,/cryptapi/v2/status
api.todesks.help,Possible Cobalt Strike C2 Domain,/ga.js
api.updatesreview.com,Possible Cobalt Strike C2 Domain,/ml.html
api.uploads.winhomesky.com,Possible Cobalt Strike C2 Domain,/GovSistema/76e6f4821267ec98f94336ad5c500b21/download
api.xiaomis.lol,Possible Cobalt Strike C2 Domain,/wc/58462514417
api.xn--coudflare-0sb.com,Possible Cobalt Strike C2 Domain,/ptj
apiapi.it121fdg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
apimicrososerver.fh328fehu.xyz,Possible Cobalt Strike C2 Domain,/dpixel
apiprod.regpad.net,Possible Cobalt Strike C2 Domain,/checkouts/internal/preloads.js
app.cloudservtech.com,Possible Cobalt Strike C2 Domain,/v1/projects/oJpdZnpJQSRjan5vu3a33SR9Rhtm9Pzn/settings
app.dlmix.ourdvs.com,Possible Cobalt Strike C2 Fronted Domain,/dist/css/bootstrap.min.css
app.setupcloudos.com,Possible Cobalt Strike C2 Domain,/_next/static/chunks/4467-ad945db2b9ed2efb.js
apple.cobaltstrike.xyz,Possible Cobalt Strike C2 Domain,/updates.rss
apps.soft-storelive.com,Possible Cobalt Strike C2 Domain,/static/bootstrap/js/bootstrap.min.js
armando.ns.cloudflare.com,Possible Cobalt Strike C2 Domain,/api/3
armando.ns.cloudflare.com,Possible Cobalt Strike C2 Fronted Domain,/api/3
armando.ns.cloudflare.com,Possible Cobalt Strike C2 Fronting Domain,/api/3
asa.ns.cloudflare.com,Possible Cobalt Strike C2 Fronted Domain,/api/3
asa.ns.cloudflare.com,Possible Cobalt Strike C2 Fronting Domain,/api/3
asdxxcg.top,Possible Cobalt Strike C2 Domain,/match
asslup.sbs,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
asusupdateserver.asuscomm.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
at.cn-windows.xyz,Possible Cobalt Strike C2 Fronted Domain,/api/v1/get
at1.227api.com,Possible Cobalt Strike C2 Domain,/pixel
at2.227api.com,Possible Cobalt Strike C2 Domain,/dot.gif
at3.227api.com,Possible Cobalt Strike C2 Domain,/ga.js
auth.inmediavault.com,Possible Cobalt Strike C2 Domain,/assets/js/jquery-3.7.1.min.js
avapmpvegyw0c.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
avenyamu.myaddr.io,Possible Cobalt Strike C2 Domain,/g.pixel
avsdfe.win.com.cn,Possible Cobalt Strike C2 Fronting Domain,/dist/css/bootstrap.min.css
awsapi.xyz,Possible Cobalt Strike C2 Domain,/load
awtitipies.fasters.fun,Possible Cobalt Strike C2 Domain,/ca
b.udate.sbs,Possible Cobalt Strike C2 Domain,/btn_bg.js
b.udate.sbs,Possible Cobalt Strike C2 Domain,/links.css
b.udate.sbs,Possible Cobalt Strike C2 Fronting Domain,/btn_bg.js
b.udate.sbs,Possible Cobalt Strike C2 Fronting Domain,/links.css
back.softwarecommerce.net,Possible Cobalt Strike C2 Domain,/cdn-cgi/trace
backend.datasystemconsulting.com,Possible Cobalt Strike C2 Domain,/v2/user/subscription
backoffice.softwarecommerce.net,Possible Cobalt Strike C2 Domain,/cdn-cgi/trace
baidu-cdn29.shop,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
baidu.611110.xyz,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
bcdc37vn5vr5t.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
bee57qaty5a6q.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
bfm2024.xyz,Possible Cobalt Strike C2 Domain,/ca
bfm2024.xyz,Possible Cobalt Strike C2 Domain,/visit.js
bililbilil.xyz,Possible Cobalt Strike C2 Domain,/w/index.php
blog.ictstudents.help,Possible Cobalt Strike C2 Domain,/ictstudents-get
blog.sadsec.com,Possible Cobalt Strike C2 Domain,/graphsync/v1.0/delta
bossone.top,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
bpm.w0rkz.com,Possible Cobalt Strike C2 Domain,/api/v1/get
bxmv1taxbxr8p.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
c.testcs888.com,Possible Cobalt Strike C2 Domain,/activity
c1a.91pronhub.pw,Possible Cobalt Strike C2 Domain,/fwlink
c2.250621.xyz,Possible Cobalt Strike C2 Fronted Domain,/milu_image/
c2.chuliusec1.xyz,Possible Cobalt Strike C2 Domain,/ptj
c2.moustartline.com,Possible Cobalt Strike C2 Domain,/updates.rss
c2.wifi.hypdncy.com,Possible Cobalt Strike C2 Domain,/pixel
c38ftw1bdzm4g.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
ca.qianxin.com,Possible Cobalt Strike C2 Fronting Domain,/__utm.gif
ca.qianxin.com.dsa.dnsv1.com,Possible Cobalt Strike C2 Fronted Domain,/__utm.gif
callbak.link.com,Possible Cobalt Strike C2 Domain,/j.ad
caq71hz7x2ccj.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
casaos.oss-cn-shanghai.aliyuncs.com,Possible Cobalt Strike C2 Fronting Domain,/gateway/api/user
catmyinfo.top,Possible Cobalt Strike C2 Domain,/api/catinfo
cba.abc92.ru,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cc.xinxiangnancs.com,Possible Cobalt Strike C2 Domain,/fwlink
cdachyd-mil.serveftp.com,Possible Cobalt Strike C2 Domain,/IE9CompatViewList.xml
cddd403ca82c3.cname.frontwize.com,Possible Cobalt Strike C2 Fronted Domain,/next/sensor/login_guide.js
cdn-service.assetsforservers404.com,Possible Cobalt Strike C2 Fronted Domain,/ak
cdn.aliyun-static.net,Possible Cobalt Strike C2 Fronting Domain,/track/ca.gif
cdn.bitttrrix.ru,Possible Cobalt Strike C2 Domain,/_/scs/mail-static/_/js/
cdn.chatgpt-cdn.com,Possible Cobalt Strike C2 Domain,/api/v1/get
cdn.ipv6ipts.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cdn.looklook.sbs,Possible Cobalt Strike C2 Domain,/img/logo.jpg
cdn.mailinfo.life,Possible Cobalt Strike C2 Domain,/load
cdn.moneycomesagain.click,Possible Cobalt Strike C2 Domain,/jquery/3.6.1/jquery.min.js
cdn.panggexxx9823.top,Possible Cobalt Strike C2 Domain,/fwlink
cdn.pollogreatagain.click,Possible Cobalt Strike C2 Domain,/jquery/3.6.1/jquery.min.js
cdn.soft.qianxin.com,Possible Cobalt Strike C2 Fronted Domain,/index/bj/index_100_100.html
cdn.soft.qianxin.com,Possible Cobalt Strike C2 Fronted Domain,/public/asset/font/script.js
cdnli.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cdnmacos.ehx15bho8p.space,Possible Cobalt Strike C2 Fronted Domain,/arrange/v3.45/WM0POKV4O
ceshioa.us.kg,Possible Cobalt Strike C2 Domain,/__utm.gif
cf.1v5sd1c2ds.com,Possible Cobalt Strike C2 Domain,/fwlink
cf.testcs888.com,Possible Cobalt Strike C2 Domain,/cm
cf.xinxiangnancs.com,Possible Cobalt Strike C2 Domain,/__utm.gif
cf2.xinxiangnancs.com,Possible Cobalt Strike C2 Domain,/cm
chat.kongfupro.shop,Possible Cobalt Strike C2 Fronting Domain,/api/weibo/chat
chat.seodevserver.com,Possible Cobalt Strike C2 Domain,/assets/iggidwj20lqhrnfm.js
check.judicical.ml,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
check1.judicical.ml,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cioud.nsebseshop.cloud,Possible Cobalt Strike C2 Domain,/v/741823546921
cjfrde8g2386q.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/s/58462514417
cladonia.team,Possible Cobalt Strike C2 Fronted Domain,/jquerys-6.3.5.max.js
client.defenderblt.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
client.hosthlior.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cloud-sync-bcjxmnarpb.cn-shanghai.fcapp.run,Possible Cobalt Strike C2 Domain,/img/logo.jpg
cloud.amazoncdn.shop,Possible Cobalt Strike C2 Domain,/jmobile.3.2.js
cloud.defenderblt.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cloud.fitcloud.ip-ddns.com,Possible Cobalt Strike C2 Domain,/c/msdownload/update/others/2021/10/RfC58qoHCG-G8ftQQp7MeKyec
cloud.netsolutionpoint.com,Possible Cobalt Strike C2 Domain,/api/organizations/414ba360/spotlight
cloudflare.028bxgg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cloudflare.12aim.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cloudflare.alegria-productions.com,Possible Cobalt Strike C2 Domain,/__utm.gif
cloudflare.alegria-productions.com,Possible Cobalt Strike C2 Domain,/fwlink
cloudflare.avicforging.com,Possible Cobalt Strike C2 Domain,/dpixel
cloudflare.avicforging.com,Possible Cobalt Strike C2 Domain,/ptj
cloudflare.bchedu.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cloudflare.cooltheburn.com,Possible Cobalt Strike C2 Domain,/cm
cloudflare.cooltheburn.com,Possible Cobalt Strike C2 Domain,/pixel
cloudflare.fentonph.com,Possible Cobalt Strike C2 Domain,/j.ad
cloudflare.fentonph.com,Possible Cobalt Strike C2 Domain,/push
cloudflare.wzznswlxs.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cloudflare.xibutc.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cmccopen.cn,Possible Cobalt Strike C2 Fronting Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books
cnd.baiidu.vip,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cnm.mom,Possible Cobalt Strike C2 Domain,/s/58462514417
cnm.mom,Possible Cobalt Strike C2 Domain,/wc/58462514417
console.ctrlx-redops.ca,Possible Cobalt Strike C2 Domain,/cx
console.seodevserver.com,Possible Cobalt Strike C2 Domain,/assets/iggidwj20lqhrnfm.js
content.microsoft.com,Possible Cobalt Strike C2 Fronting Domain,/hahaha/yomobing
content.microsoft.com.w.kunlunca.com,Possible Cobalt Strike C2 Fronted Domain,/hahaha/yomobing
control.connect.vultrcloud.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
coolodyinvest.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
courses.eonlinesuccess.com,Possible Cobalt Strike C2 Domain,/assets/677.client.web.22b3dfc0258033253a2b.js
cryptpro.cloud,Possible Cobalt Strike C2 Fronted Domain,/dhl
cryptpro.pro,Possible Cobalt Strike C2 Fronted Domain,/fam_newspaper
cs.ivyx.team,Possible Cobalt Strike C2 Domain,/__utm.gif
cs.lyphahaha.top,Possible Cobalt Strike C2 Domain,/g.pixel
cs.miu24.pro,Possible Cobalt Strike C2 Domain,/az/dist/bundle/current
cs.xsjl7932.top,Possible Cobalt Strike C2 Domain,/public/css/style.css
csdnsnew1.awscloudfont.com,Possible Cobalt Strike C2 Domain,/push
csdnsnew1.awscloudfont.com,Possible Cobalt Strike C2 Domain,/updates.rss
csdnsnew2.awscloudfont.com,Possible Cobalt Strike C2 Domain,/load
csdnsnew2.awscloudfont.com,Possible Cobalt Strike C2 Domain,/pixel.gif
csonxwhattest12137.oss-cn-beijing.aliyuncs.com,Possible Cobalt Strike C2 Domain,/wiki/baseget
csstatus.0nlinecc.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cstest.mucfc.store,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
cstest250617.ddns.net,Possible Cobalt Strike C2 Domain,/updates.rss
cv9bpfn9kk9vq.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/getit
d.tstcs888.com,Possible Cobalt Strike C2 Domain,/ga.js
d5horj74ezzv8.cloudfront.net,Possible Cobalt Strike C2 Fronting Domain,/weui.js
dadanyohoocloud.com,Possible Cobalt Strike C2 Domain,/www/handle/doc
dakk5rnsax46s.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
datacalls.azure-api.net,Possible Cobalt Strike C2 Domain,/broadcast
db.yinyang.eu.org,Possible Cobalt Strike C2 Domain,/dot.gif
dd.tstcs888.com,Possible Cobalt Strike C2 Domain,/match
deepseek.syoik.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
demo.ez-wms.com,Possible Cobalt Strike C2 Fronting Domain,/api/getit
dev.johnnetcli999.win,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
dianqi1.dianqi2.jiayongdianqi.xyz,Possible Cobalt Strike C2 Domain,/home/
dianqi1.jiayongdianqi.xyz,Possible Cobalt Strike C2 Domain,/home/
dianqi2.dianqi1.jiayongdianqi.xyz,Possible Cobalt Strike C2 Domain,/home/
dianqi2.jiayongdianqi.xyz,Possible Cobalt Strike C2 Domain,/home/
dmp.netsolutionpoint.com,Possible Cobalt Strike C2 Domain,/api/organizations/414ba360/spotlight
dns.checkavail.space,Possible Cobalt Strike C2 Domain,/maps/overlaybfpr
dns.qqq911.dns-cloud.net,Possible Cobalt Strike C2 Domain,/api/v2/from
dns.qqq911.dns-cloud.net,Possible Cobalt Strike C2 Domain,/api/v3/r
dns.shgsfhdjstjsttjgjzddshgrw.info,Possible Cobalt Strike C2 Domain,/ga.js
dns1.globalcdn.autos,Possible Cobalt Strike C2 Domain,/api/x
dns2.e-twfpg.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
dnslog.twittermisc.com,Possible Cobalt Strike C2 Domain,/check
doc.office365update.cn,Possible Cobalt Strike C2 Domain,/image/
doc.sougou365.online,Possible Cobalt Strike C2 Domain,/match
doc.sougou365.online,Possible Cobalt Strike C2 Domain,/visit.js
down.microsoft.com,Possible Cobalt Strike C2 Fronting Domain,/ca
down.microsoft.com.w.kunlunca.com,Possible Cobalt Strike C2 Fronted Domain,/ca
down5.huorong.cn,Possible Cobalt Strike C2 Fronted Domain,/ptj
download.microsoftwindows.biz,Possible Cobalt Strike C2 Domain,/load
downloader.re58.cn,Possible Cobalt Strike C2 Fronted Domain,/jquerys-6.3.5.max.js
dq54wdwq5d4.jocker.space,Possible Cobalt Strike C2 Domain,/wc/58462514417
drive.netsolutionpoint.com,Possible Cobalt Strike C2 Domain,/api/organizations/414ba360/spotlight
dsne54w5cph09.cloudfront.net,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js
dsswew.website,Possible Cobalt Strike C2 Domain,/wc/58462514417
dubai-wealth-hub.co.uk,Possible Cobalt Strike C2 Domain,/__utm.gif
dyn20fd74336408.sunny.edgevnpay.vn,Possible Cobalt Strike C2 Fronted Domain,/architecture/well-architected/unknow
dyn329e60378140.sunny.edgevnpay.vn,Possible Cobalt Strike C2 Fronting Domain,/architecture/well-architected/unknow
dzeninfra.site,Possible Cobalt Strike C2 Fronted Domain,/mg.css
dzeninfra.xyz,Possible Cobalt Strike C2 Fronted Domain,/mg.css
e6y14fa81bd39.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/get
e79sx2bnqwew6.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/ws/391510761054
edge3.bsqb.ru,Possible Cobalt Strike C2 Domain,/__utm.gif
edu.eonlinesuccess.com,Possible Cobalt Strike C2 Domain,/assets/677.client.web.22b3dfc0258033253a2b.js
edufinder.ir,Possible Cobalt Strike C2 Domain,/cm
ehchq7m7rpvdr.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/siie=utf-8&f=8&rsv_bp=1&rsv_idx=1&ch=&tn=baidu&bar=&wd=
em8li.shop,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
enterprise.jdcoinlink.site,Possible Cobalt Strike C2 Fronted Domain,/jquery-3.3.1.min.js
etcprofile.biying007.xyz,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
ethiopialocal.site,Possible Cobalt Strike C2 Domain,/jquery/2.0.1/jquery
evil.ritademo.io.vn,Possible Cobalt Strike C2 Domain,/cx
exchanges1.microsoftser.top,Possible Cobalt Strike C2 Domain,/pixel
exchanges2.microsoftser.top,Possible Cobalt Strike C2 Domain,/push
eztest.site,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
f4jr3v36b1sd7.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
fa5jcmr0dn2m9.cfc-execute.su.baidubce.com,Possible Cobalt Strike C2 Domain,/api/v1/get
factsec.cc,Possible Cobalt Strike C2 Domain,/api/node/check
fazstpgnpnqb0.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
file.flash-oss.info,Possible Cobalt Strike C2 Domain,/api/3
file.flash-oss.info,Possible Cobalt Strike C2 Domain,/cm
file.oss-flash.shop,Possible Cobalt Strike C2 Domain,/api/3
file1.amelicen.com,Possible Cobalt Strike C2 Domain,/owa/oBdoLTRDQTuAO2AgO8Vg1
file2.amelicen.com,Possible Cobalt Strike C2 Domain,/owa/oBdoLTRDQTuAO2AgO8Vg1
file3.amelicen.com,Possible Cobalt Strike C2 Domain,/owa/Is9Yu3I8Ed8lKiQc-ZxDfBXW7Mhu3N0wx
fimg.findu.club,Possible Cobalt Strike C2 Fronted Domain,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books
fk.fdsfdsdfdsf.co,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
fk99sqx08gdcw.cfc-execute.bj.baidubce.com,Possible Cobalt Strike C2 Domain,/api/x
flaskproxy-fedg.onrender.com,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
fr.udate.sbs,Possible Cobalt Strike C2 Fronted Domain,/btn_bg.js
fr.udate.sbs,Possible Cobalt Strike C2 Fronted Domain,/links.css
freehish.xyz,Possible Cobalt Strike C2 Domain,/image/
frienel-blog.duckdns.org,Possible Cobalt Strike C2 Domain,/cm
fx.doubao.com,Possible Cobalt Strike C2 Domain,/dot.gif
gd-gd.top,Possible Cobalt Strike C2 Domain,/api/users/3
gdatasoftvare.com,Possible Cobalt Strike C2 Domain,/divide/mail/SUVVJRQO8QRC
gddsw.top,Possible Cobalt Strike C2 Domain,/ptj
gitcompay.com,Possible Cobalt Strike C2 Domain,/api/v1/get
gmars.ddns.net,Possible Cobalt Strike C2 Domain,/pixel.gif
google.baobecgiang.net,Possible Cobalt Strike C2 Domain,/socialapiVersion=1.1
googlecloudtest.webredirect.org,Possible Cobalt Strike C2 Domain,/dpixel
googlecloudtest.webredirect.org,Possible Cobalt Strike C2 Domain,/g.pixel
gqwy.net,Possible Cobalt Strike C2 Domain,/jquery-3.3.1.min.js
h.yangthousand.hair,Possible Cobalt Strike C2 Domain,/s/58462514417
hamr.shop,Possible Cobalt Strike C2 Domain,/api/3
hamr.shop,Possible Cobalt Strike C2 Fronting Domain,/api/3
