#ip,port,ioc
121.199.28.252,15241,Possible Cobaltstrike C2 IP
121.199.28.252,15242,Possible Cobaltstrike C2 IP
121.199.56.173,8443,Possible Cobaltstrike C2 IP
121.36.222.101,443,Possible Cobaltstrike C2 IP
121.36.27.251,80,Possible Cobaltstrike C2 IP
121.36.28.194,443,Possible Cobaltstrike C2 IP
121.36.63.137,8443,Possible Cobaltstrike C2 IP
121.36.93.103,443,Possible Cobaltstrike C2 IP
121.37.170.202,4433,Possible Cobaltstrike C2 IP
121.37.170.202,60020,Possible Cobaltstrike C2 IP
121.37.170.202,8899,Possible Cobaltstrike C2 IP
121.37.170.202,9999,Possible Cobaltstrike C2 IP
121.37.247.50,80,Possible Cobaltstrike C2 IP
121.37.41.191,6666,Possible Cobaltstrike C2 IP
121.37.66.33,12266,Possible Cobaltstrike C2 IP
121.37.66.33,16851,Possible Cobaltstrike C2 IP
121.4.36.95,443,Possible Cobaltstrike C2 IP
121.4.36.95,80,Possible Cobaltstrike C2 IP
121.4.99.161,443,Possible Cobaltstrike C2 IP
121.40.112.176,8087,Possible Cobaltstrike C2 IP
121.40.127.134,4444,Possible Cobaltstrike C2 IP
121.40.19.66,7000,Possible Cobaltstrike C2 IP
121.40.19.66,7070,Possible Cobaltstrike C2 IP
121.40.19.66,8080,Possible Cobaltstrike C2 IP
121.40.196.250,8081,Possible Cobaltstrike C2 IP
121.40.203.118,8080,Possible Cobaltstrike C2 IP
121.40.253.98,8978,Possible Cobaltstrike C2 IP
121.40.48.175,80,Possible Cobaltstrike C2 IP
121.40.52.70,50000,Possible Cobaltstrike C2 IP
121.40.55.28,80,Possible Cobaltstrike C2 IP
121.40.63.121,8888,Possible Cobaltstrike C2 IP
121.40.63.121,8889,Possible Cobaltstrike C2 IP
121.40.69.150,8888,Possible Cobaltstrike C2 IP
121.41.18.205,80,Possible Cobaltstrike C2 IP
121.41.37.16,8880,Possible Cobaltstrike C2 IP
121.41.89.22,443,Possible Cobaltstrike C2 IP
121.43.110.28,81,Possible Cobaltstrike C2 IP
121.43.131.0,8888,Possible Cobaltstrike C2 IP
121.43.227.196,88,Possible Cobaltstrike C2 IP
121.43.227.196,89,Possible Cobaltstrike C2 IP
121.43.230.160,8443,Possible Cobaltstrike C2 IP
121.43.59.114,80,Possible Cobaltstrike C2 IP
121.89.212.43,443,Possible Cobaltstrike C2 IP
121.89.212.43,8989,Possible Cobaltstrike C2 IP
122.10.224.115,80,Possible Cobaltstrike C2 IP
122.10.224.68,8080,Possible Cobaltstrike C2 IP
122.128.106.208,443,Possible Metasploit C2 IP
122.148.206.196,713,Possible Metasploit C2 IP
122.51.144.101,443,Possible Cobaltstrike C2 IP
122.51.144.101,801,Possible Cobaltstrike C2 IP
122.51.144.101,8080,Possible Cobaltstrike C2 IP
122.51.144.101,8443,Possible Cobaltstrike C2 IP
122.51.22.201,80,Possible Cobaltstrike C2 IP
122.51.243.47,443,Possible Cobaltstrike C2 IP
122.51.255.185,53,Possible Cobaltstrike C2 IP
122.51.255.185,80,Possible Cobaltstrike C2 IP
122.51.255.185,8441,Possible Cobaltstrike C2 IP
122.51.75.246,443,Possible Cobaltstrike C2 IP
122.51.75.246,666,Possible Cobaltstrike C2 IP
122.9.158.58,8080,Possible Cobaltstrike C2 IP
123.136.93.211,8036,Possible Cobaltstrike C2 IP
123.161.58.100,5443,Possible Cobaltstrike C2 IP
123.207.112.23,443,Possible Cobaltstrike C2 IP
123.207.196.103,2222,Possible Cobaltstrike C2 IP
123.207.198.242,443,Possible Cobaltstrike C2 IP
123.207.46.13,8081,Possible Cobaltstrike C2 IP
123.207.61.138,80,Possible Cobaltstrike C2 IP
123.207.79.51,443,Possible Cobaltstrike C2 IP
123.249.17.235,80,Possible Cobaltstrike C2 IP
123.249.80.87,80,Possible Cobaltstrike C2 IP
123.30.186.249,443,Possible Cobaltstrike C2 IP
123.57.175.239,80,Possible Cobaltstrike C2 IP
123.57.193.212,6666,Possible Cobaltstrike C2 IP
123.57.193.212,7777,Possible Cobaltstrike C2 IP
123.57.209.214,1234,Possible Cobaltstrike C2 IP
123.57.230.183,443,Possible Cobaltstrike C2 IP
123.57.230.183,8891,Possible Cobaltstrike C2 IP
123.58.220.204,8090,Possible Cobaltstrike C2 IP
123.60.181.152,443,Possible Cobaltstrike C2 IP
123.60.181.152,8001,Possible Cobaltstrike C2 IP
123.60.182.88,443,Possible Cobaltstrike C2 IP
123.60.183.172,2443,Possible Cobaltstrike C2 IP
123.60.183.172,8088,Possible Cobaltstrike C2 IP
123.60.184.253,8080,Possible Cobaltstrike C2 IP
123.60.37.61,8888,Possible Cobaltstrike C2 IP
123.60.52.128,43334,Possible Cobaltstrike C2 IP
123.60.81.230,80,Possible Cobaltstrike C2 IP
123.60.83.193,443,Possible Cobaltstrike C2 IP
124.156.166.78,7654,Possible Cobaltstrike C2 IP
124.156.193.181,8443,Possible Cobaltstrike C2 IP
124.220.180.112,2087,Possible Cobaltstrike C2 IP
124.220.180.112,21548,Possible Cobaltstrike C2 IP
124.220.25.40,443,Possible Cobaltstrike C2 IP
124.220.46.232,443,Possible Cobaltstrike C2 IP
124.220.46.232,80,Possible Cobaltstrike C2 IP
124.221.100.215,80,Possible Cobaltstrike C2 IP
124.221.127.219,19455,Possible Cobaltstrike C2 IP
124.221.146.118,6666,Possible Cobaltstrike C2 IP
124.221.146.118,80,Possible Cobaltstrike C2 IP
124.221.174.136,8787,Possible Cobaltstrike C2 IP
124.221.177.165,443,Possible Cobaltstrike C2 IP
124.221.184.239,5443,Possible Cobaltstrike C2 IP
124.221.199.254,443,Possible Cobaltstrike C2 IP
124.221.199.60,80,Possible Cobaltstrike C2 IP
124.221.2.146,443,Possible Cobaltstrike C2 IP
124.221.35.96,4433,Possible Cobaltstrike C2 IP
124.221.35.96,8080,Possible Cobaltstrike C2 IP
124.221.5.207,1444,Possible Cobaltstrike C2 IP
124.221.64.229,443,Possible Cobaltstrike C2 IP
124.221.83.70,8080,Possible Cobaltstrike C2 IP
124.221.83.70,8443,Possible Cobaltstrike C2 IP
124.221.93.125,443,Possible Cobaltstrike C2 IP
124.222.129.148,10000,Possible Cobaltstrike C2 IP
124.222.15.153,81,Possible Cobaltstrike C2 IP
124.222.15.63,80,Possible Cobaltstrike C2 IP
124.222.15.63,8077,Possible Cobaltstrike C2 IP
124.222.15.63,8085,Possible Cobaltstrike C2 IP
124.222.164.43,5555,Possible Cobaltstrike C2 IP
124.222.164.43,6667,Possible Cobaltstrike C2 IP
124.222.164.43,7002,Possible Cobaltstrike C2 IP
124.222.170.30,33890,Possible Cobaltstrike C2 IP
124.222.22.192,443,Possible Cobaltstrike C2 IP
124.222.27.62,80,Possible Cobaltstrike C2 IP
124.222.48.227,1111,Possible Cobaltstrike C2 IP
124.222.57.223,8081,Possible Cobaltstrike C2 IP
124.222.59.8,8009,Possible Cobaltstrike C2 IP
124.222.67.16,80,Possible Cobaltstrike C2 IP
124.222.93.70,443,Possible Cobaltstrike C2 IP
124.223.19.180,17822,Possible Cobaltstrike C2 IP
124.223.200.131,80,Possible Cobaltstrike C2 IP
124.223.200.131,8080,Possible Cobaltstrike C2 IP
124.223.218.3,10090,Possible Cobaltstrike C2 IP
124.223.35.3,443,Possible Cobaltstrike C2 IP
124.223.62.183,8081,Possible Cobaltstrike C2 IP
124.70.0.56,8091,Possible Cobaltstrike C2 IP
124.70.165.73,80,Possible Cobaltstrike C2 IP
124.70.64.81,443,Possible Cobaltstrike C2 IP
124.71.137.28,443,Possible Cobaltstrike C2 IP
124.71.152.79,443,Possible Cobaltstrike C2 IP
124.71.158.149,80,Possible Cobaltstrike C2 IP
124.71.164.7,4433,Possible Cobaltstrike C2 IP
124.71.164.7,5001,Possible Cobaltstrike C2 IP
124.71.192.162,40000,Possible Cobaltstrike C2 IP
124.71.199.135,9999,Possible Cobaltstrike C2 IP
124.71.200.1,443,Possible Cobaltstrike C2 IP
124.71.202.76,1234,Possible Cobaltstrike C2 IP
124.71.202.76,15555,Possible Cobaltstrike C2 IP
124.71.202.76,8011,Possible Cobaltstrike C2 IP
124.71.237.28,80,Possible Cobaltstrike C2 IP
124.71.74.122,80,Possible Cobaltstrike C2 IP
124.71.84.202,1900,Possible Cobaltstrike C2 IP
129.204.11.57,443,Possible Cobaltstrike C2 IP
129.204.144.241,443,Possible Cobaltstrike C2 IP
129.204.231.148,6080,Possible Cobaltstrike C2 IP
129.204.78.188,49964,Possible Cobaltstrike C2 IP
129.204.78.188,59463,Possible Cobaltstrike C2 IP
129.204.99.95,443,Possible Cobaltstrike C2 IP
129.226.62.68,443,Possible Cobaltstrike C2 IP
13.127.114.160,443,Possible Cobaltstrike C2 IP
13.229.119.222,4444,Possible Metasploit C2 IP
13.41.222.205,443,Possible Cobaltstrike C2 IP
13.56.11.55,80,Possible Cobaltstrike C2 IP
13.59.108.33,80,Possible Cobaltstrike C2 IP
13.61.7.218,443,Possible PoshC2 IP
132.232.107.69,6633,Possible Cobaltstrike C2 IP
132.232.107.69,8888,Possible Cobaltstrike C2 IP
134.122.176.216,58825,Possible Cobaltstrike C2 IP
134.122.191.209,80,Possible Cobaltstrike C2 IP
134.122.39.244,443,Possible Cobaltstrike C2 IP
134.175.121.153,5045,Possible Cobaltstrike C2 IP
134.175.158.225,443,Possible Cobaltstrike C2 IP
134.175.159.55,3306,Possible Cobaltstrike C2 IP
134.175.159.55,443,Possible Cobaltstrike C2 IP
134.175.248.97,80,Possible Cobaltstrike C2 IP
136.243.103.214,443,Possible Metasploit C2 IP
136.244.79.96,443,Possible Cobaltstrike C2 IP
136.244.79.96,80,Possible Cobaltstrike C2 IP
137.175.50.30,443,Possible Metasploit C2 IP
137.184.111.45,443,Possible Cobaltstrike C2 IP
137.184.183.6,8443,Possible Cobaltstrike C2 IP
137.184.185.157,8443,Possible Cobaltstrike C2 IP
137.184.237.252,443,Possible Cobaltstrike C2 IP
137.184.76.59,10000,Possible Cobaltstrike C2 IP
137.220.171.33,80,Possible Cobaltstrike C2 IP
138.124.119.98,80,Possible Cobaltstrike C2 IP
138.197.71.186,8980,Possible Cobaltstrike C2 IP
138.68.163.61,443,Possible Cobaltstrike C2 IP
139.155.147.98,80,Possible Cobaltstrike C2 IP
139.159.148.68,8099,Possible Cobaltstrike C2 IP
139.162.204.37,80,Possible Cobaltstrike C2 IP
139.162.4.251,80,Possible Cobaltstrike C2 IP
139.180.132.145,443,Possible Cobaltstrike C2 IP
139.180.132.145,80,Possible Cobaltstrike C2 IP
139.180.141.50,53,Possible Cobaltstrike C2 IP
139.180.189.95,53,Possible Cobaltstrike C2 IP
139.180.221.1,443,Possible Cobaltstrike C2 IP
139.180.221.1,81,Possible Cobaltstrike C2 IP
139.196.126.161,8443,Possible Cobaltstrike C2 IP
139.196.237.171,443,Possible Cobaltstrike C2 IP
139.196.24.58,9443,Possible Cobaltstrike C2 IP
139.198.30.159,8083,Possible Cobaltstrike C2 IP
139.198.30.159,9999,Possible Cobaltstrike C2 IP
139.224.213.125,8086,Possible Cobaltstrike C2 IP
139.224.49.34,10443,Possible Cobaltstrike C2 IP
139.59.214.140,447,Possible Cobaltstrike C2 IP
139.9.107.79,55555,Possible Cobaltstrike C2 IP
139.9.188.51,443,Possible Cobaltstrike C2 IP
14.103.48.107,80,Possible Cobaltstrike C2 IP
14.128.37.56,7443,Possible Cobaltstrike C2 IP
14.29.160.181,10080,Possible Cobaltstrike C2 IP
140.143.142.93,8888,Possible Cobaltstrike C2 IP
140.143.146.150,53,Possible Cobaltstrike C2 IP
140.143.201.180,9999,Possible Cobaltstrike C2 IP
141.105.71.121,8080,Possible Metasploit C2 IP
141.147.143.12,443,Possible Cobaltstrike C2 IP
141.147.143.12,80,Possible Cobaltstrike C2 IP
141.164.48.154,53,Possible Cobaltstrike C2 IP
141.98.11.47,53,Possible Cobaltstrike C2 IP
141.98.197.31,21755,Possible Cobaltstrike C2 IP
141.98.197.31,21760,Possible Cobaltstrike C2 IP
141.98.197.31,6443,Possible Cobaltstrike C2 IP
141.98.197.31,7786,Possible Cobaltstrike C2 IP
141.98.197.31,9580,Possible Cobaltstrike C2 IP
142.11.244.79,443,Possible Cobaltstrike C2 IP
142.11.244.79,80,Possible Cobaltstrike C2 IP
142.171.127.254,80,Possible Cobaltstrike C2 IP
142.171.183.8,53,Possible Cobaltstrike C2 IP
142.171.234.248,8443,Possible Cobaltstrike C2 IP
142.171.32.77,22701,Possible Cobaltstrike C2 IP
143.198.235.51,30241,Possible Cobaltstrike C2 IP
143.198.235.51,443,Possible Cobaltstrike C2 IP
143.198.235.51,8080,Possible Cobaltstrike C2 IP
143.198.3.13,443,Possible Cobaltstrike C2 IP
143.198.89.33,443,Possible Cobaltstrike C2 IP
144.202.31.66,8880,Possible Cobaltstrike C2 IP
144.34.161.75,8080,Possible Cobaltstrike C2 IP
144.34.183.150,443,Possible Cobaltstrike C2 IP
144.48.8.193,80,Possible Cobaltstrike C2 IP
144.91.92.132,80,Possible Cobaltstrike C2 IP
146.70.145.189,80,Possible Cobaltstrike C2 IP
147.182.192.11,443,Possible Cobaltstrike C2 IP
147.45.184.57,443,Possible Cobaltstrike C2 IP
147.45.255.116,8443,Possible Metasploit C2 IP
147.45.255.116,8444,Possible Metasploit C2 IP
147.45.47.69,443,Possible Cobaltstrike C2 IP
147.45.47.88,443,Possible Cobaltstrike C2 IP
147.78.66.235,8000,Possible Metasploit C2 IP
147.93.43.226,443,Possible Cobaltstrike C2 IP
148.135.113.78,9999,Possible Cobaltstrike C2 IP
148.135.120.139,8080,Possible Cobaltstrike C2 IP
148.135.120.139,8443,Possible Cobaltstrike C2 IP
148.135.120.139,8880,Possible Cobaltstrike C2 IP
148.135.127.214,81,Possible Cobaltstrike C2 IP
148.135.23.194,8899,Possible Cobaltstrike C2 IP
148.135.59.32,88,Possible Metasploit C2 IP
148.135.77.103,55555,Possible Cobaltstrike C2 IP
148.153.34.226,8081,Possible Cobaltstrike C2 IP
148.153.82.222,8081,Possible Cobaltstrike C2 IP
149.104.30.45,80,Possible Cobaltstrike C2 IP
149.28.134.118,53,Possible Cobaltstrike C2 IP
149.28.23.91,2053,Possible Cobaltstrike C2 IP
149.88.69.43,443,Possible Cobaltstrike C2 IP
149.88.74.68,80,Possible Cobaltstrike C2 IP
149.88.84.124,443,Possible Cobaltstrike C2 IP
149.88.89.205,80,Possible Cobaltstrike C2 IP
15.204.244.46,443,Possible Cobaltstrike C2 IP
15.204.244.46,80,Possible Cobaltstrike C2 IP
15.206.66.46,443,Possible Cobaltstrike C2 IP
15.207.222.135,443,Possible Metasploit C2 IP
15.235.198.100,443,Possible Cobaltstrike C2 IP
150.109.238.99,2096,Possible Cobaltstrike C2 IP
150.109.238.99,443,Possible Cobaltstrike C2 IP
150.158.115.246,443,Possible Cobaltstrike C2 IP
150.158.115.246,80,Possible Cobaltstrike C2 IP
150.158.121.15,62000,Possible Cobaltstrike C2 IP
150.158.20.197,80,Possible Cobaltstrike C2 IP
150.158.31.113,8889,Possible Cobaltstrike C2 IP
150.158.33.10,80,Possible Cobaltstrike C2 IP
150.158.37.254,80,Possible Cobaltstrike C2 IP
150.158.37.254,8888,Possible Cobaltstrike C2 IP
150.158.37.254,9527,Possible Cobaltstrike C2 IP
150.158.37.254,9529,Possible Cobaltstrike C2 IP
150.158.41.153,443,Possible Cobaltstrike C2 IP
150.158.49.95,443,Possible Cobaltstrike C2 IP
150.158.89.168,45591,Possible Cobaltstrike C2 IP
150.158.89.168,55443,Possible Cobaltstrike C2 IP
150.162.233.157,5938,Possible Cobaltstrike C2 IP
150.162.233.191,8081,Possible Cobaltstrike C2 IP
150.162.233.205,8081,Possible Cobaltstrike C2 IP
150.95.82.207,443,Possible Cobaltstrike C2 IP
152.136.159.25,4455,Possible Cobaltstrike C2 IP
152.136.60.26,443,Possible Cobaltstrike C2 IP
152.136.60.26,8443,Possible Cobaltstrike C2 IP
152.32.135.165,53,Possible Cobaltstrike C2 IP
152.32.135.165,9999,Possible Cobaltstrike C2 IP
152.32.201.202,446,Possible Cobaltstrike C2 IP
152.32.202.240,8443,Possible Cobaltstrike C2 IP
152.67.212.187,443,Possible Cobaltstrike C2 IP
153.0.128.167,8082,Possible Cobaltstrike C2 IP
154.12.25.226,80,Possible Cobaltstrike C2 IP
154.12.55.177,53,Possible Cobaltstrike C2 IP
154.12.55.177,803,Possible Cobaltstrike C2 IP
154.12.55.177,8088,Possible Cobaltstrike C2 IP
154.12.55.177,8089,Possible Cobaltstrike C2 IP
154.18.239.19,443,Possible Cobaltstrike C2 IP
154.201.66.166,801,Possible Cobaltstrike C2 IP
154.204.177.197,80,Possible Cobaltstrike C2 IP
154.204.34.21,8081,Possible Cobaltstrike C2 IP
154.204.56.71,1111,Possible Cobaltstrike C2 IP
154.205.137.139,4043,Possible Cobaltstrike C2 IP
154.205.157.130,8081,Possible Cobaltstrike C2 IP
154.205.157.23,443,Possible Cobaltstrike C2 IP
154.216.17.104,80,Possible Cobaltstrike C2 IP
154.216.17.13,443,Possible Metasploit C2 IP
154.216.19.231,80,Possible Cobaltstrike C2 IP
154.221.21.196,80,Possible Cobaltstrike C2 IP
154.223.20.56,80,Possible Cobaltstrike C2 IP
154.223.20.58,2082,Possible Cobaltstrike C2 IP
154.223.20.66,8080,Possible Cobaltstrike C2 IP
154.223.21.148,4043,Possible Cobaltstrike C2 IP
154.26.215.86,443,Possible Cobaltstrike C2 IP
154.26.215.87,443,Possible Cobaltstrike C2 IP
154.26.215.88,443,Possible Cobaltstrike C2 IP
154.37.212.27,443,Possible Cobaltstrike C2 IP
154.37.219.91,443,Possible Cobaltstrike C2 IP
154.37.222.102,443,Possible Cobaltstrike C2 IP
154.37.223.57,53,Possible Cobaltstrike C2 IP
154.38.171.47,8443,Possible Metasploit C2 IP
154.40.44.171,443,Possible Cobaltstrike C2 IP
154.44.25.145,443,Possible Cobaltstrike C2 IP
154.44.28.49,443,Possible Cobaltstrike C2 IP
154.64.231.214,53,Possible Cobaltstrike C2 IP
154.64.246.191,443,Possible Cobaltstrike C2 IP
154.64.246.191,80,Possible Cobaltstrike C2 IP
154.64.247.186,9527,Possible Cobaltstrike C2 IP
154.64.254.113,8443,Possible Cobaltstrike C2 IP
154.64.254.217,1758,Possible Cobaltstrike C2 IP
154.82.66.65,52013,Possible Cobaltstrike C2 IP
154.83.12.115,53,Possible Cobaltstrike C2 IP
154.83.95.101,80,Possible Cobaltstrike C2 IP
154.85.54.80,2053,Possible Cobaltstrike C2 IP
154.85.54.80,2096,Possible Cobaltstrike C2 IP
154.85.54.80,8080,Possible Cobaltstrike C2 IP
154.85.54.80,8880,Possible Cobaltstrike C2 IP
154.9.228.150,80,Possible Cobaltstrike C2 IP
154.9.232.166,666,Possible Cobaltstrike C2 IP
154.9.252.124,443,Possible Cobaltstrike C2 IP
154.9.252.23,443,Possible Cobaltstrike C2 IP
154.9.253.102,443,Possible Cobaltstrike C2 IP
154.9.254.157,444,Possible Cobaltstrike C2 IP
154.9.254.157,8081,Possible Cobaltstrike C2 IP
154.90.38.115,443,Possible Cobaltstrike C2 IP
154.92.14.202,6666,Possible Cobaltstrike C2 IP
154.92.14.41,2998,Possible Cobaltstrike C2 IP
154.92.16.150,53,Possible Cobaltstrike C2 IP
154.92.19.29,1231,Possible Cobaltstrike C2 IP
154.92.19.29,12358,Possible Cobaltstrike C2 IP
155.102.0.179,443,Possible Cobaltstrike C2 IP
155.138.225.14,80,Possible Cobaltstrike C2 IP
155.138.225.144,2053,Possible Cobaltstrike C2 IP
155.138.225.144,443,Possible Cobaltstrike C2 IP
155.138.225.144,80,Possible Cobaltstrike C2 IP
155.94.204.229,7777,Possible Metasploit C2 IP
156.224.19.17,443,Possible Cobaltstrike C2 IP
156.224.19.17,4444,Possible Cobaltstrike C2 IP
156.225.18.219,80,Possible Cobaltstrike C2 IP
156.226.174.246,8080,Possible Cobaltstrike C2 IP
156.234.42.33,80,Possible Cobaltstrike C2 IP
156.234.42.33,8443,Possible Cobaltstrike C2 IP
156.236.75.199,80,Possible Cobaltstrike C2 IP
156.238.225.81,443,Possible Cobaltstrike C2 IP
156.238.227.41,80,Possible Cobaltstrike C2 IP
156.238.227.43,80,Possible Cobaltstrike C2 IP
156.238.230.244,80,Possible Cobaltstrike C2 IP
156.238.233.168,81,Possible Cobaltstrike C2 IP
156.238.233.26,8443,Possible Cobaltstrike C2 IP
156.238.243.161,8443,Possible Cobaltstrike C2 IP
156.238.247.148,2096,Possible Cobaltstrike C2 IP
156.243.244.27,80,Possible Cobaltstrike C2 IP
156.243.244.27,8081,Possible Cobaltstrike C2 IP
156.244.19.46,5555,Possible Cobaltstrike C2 IP
156.244.45.11,80,Possible Cobaltstrike C2 IP
156.244.9.156,443,Possible Cobaltstrike C2 IP
156.251.25.152,11002,Possible Cobaltstrike C2 IP
156.251.25.152,2096,Possible Cobaltstrike C2 IP
157.230.12.133,443,Possible Cobaltstrike C2 IP
157.230.12.133,80,Possible Cobaltstrike C2 IP
157.245.14.245,8086,Possible Cobaltstrike C2 IP
157.66.222.129,80,Possible Cobaltstrike C2 IP
158.180.74.142,808,Possible Cobaltstrike C2 IP
158.180.74.142,888,Possible Cobaltstrike C2 IP
158.180.74.142,8880,Possible Cobaltstrike C2 IP
158.23.168.192,3000,Possible Cobaltstrike C2 IP
158.23.168.192,8080,Possible Cobaltstrike C2 IP
158.23.169.205,3000,Possible Cobaltstrike C2 IP
158.23.169.205,8080,Possible Cobaltstrike C2 IP
158.247.221.18,443,Possible Cobaltstrike C2 IP
158.247.231.82,8080,Possible Cobaltstrike C2 IP
158.247.254.47,443,Possible Cobaltstrike C2 IP
159.138.153.205,8888,Possible Cobaltstrike C2 IP
159.138.40.40,2095,Possible Cobaltstrike C2 IP
159.203.176.184,443,Possible Cobaltstrike C2 IP
159.223.193.11,53,Possible Cobaltstrike C2 IP
159.65.212.71,443,Possible Cobaltstrike C2 IP
159.75.114.131,5465,Possible Cobaltstrike C2 IP
159.75.148.143,443,Possible Cobaltstrike C2 IP
159.75.148.143,80,Possible Cobaltstrike C2 IP
159.75.164.33,32222,Possible Cobaltstrike C2 IP
159.75.191.74,443,Possible Cobaltstrike C2 IP
159.75.194.19,443,Possible Cobaltstrike C2 IP
159.75.229.64,8088,Possible Cobaltstrike C2 IP
159.75.51.64,50051,Possible Cobaltstrike C2 IP
159.75.74.166,5555,Possible Cobaltstrike C2 IP
159.75.88.144,80,Possible Cobaltstrike C2 IP
159.89.98.93,389,Possible Metasploit C2 IP
16.162.137.167,53,Possible Cobaltstrike C2 IP
16.162.220.217,443,Possible Cobaltstrike C2 IP
160.22.121.92,80,Possible Cobaltstrike C2 IP
161.35.170.134,443,Possible Cobaltstrike C2 IP
162.209.178.186,38433,Possible Cobaltstrike C2 IP
162.216.241.41,53,Possible Cobaltstrike C2 IP
162.244.24.30,80,Possible Cobaltstrike C2 IP
163.181.228.194,443,Possible Cobaltstrike C2 IP
164.90.155.24,80,Possible Cobaltstrike C2 IP
164.90.170.149,443,Possible Cobaltstrike C2 IP
164.90.239.60,53,Possible Cobaltstrike C2 IP
165.154.244.73,8443,Possible Cobaltstrike C2 IP
165.154.33.10,3332,Possible Cobaltstrike C2 IP
165.154.33.10,443,Possible Cobaltstrike C2 IP
165.154.58.22,3332,Possible Cobaltstrike C2 IP
165.154.58.22,443,Possible Cobaltstrike C2 IP
165.154.98.216,8082,Possible Cobaltstrike C2 IP
165.22.243.144,443,Possible Cobaltstrike C2 IP
165.22.243.144,53,Possible Cobaltstrike C2 IP
165.232.122.80,443,Possible Cobaltstrike C2 IP
165.232.122.80,53,Possible Cobaltstrike C2 IP
165.232.122.80,80,Possible Cobaltstrike C2 IP
165.232.71.57,53,Possible Cobaltstrike C2 IP
166.108.199.202,888,Possible Cobaltstrike C2 IP
166.108.200.10,443,Possible Cobaltstrike C2 IP
166.108.200.10,80,Possible Cobaltstrike C2 IP
166.108.200.10,8443,Possible Cobaltstrike C2 IP
166.108.233.113,80,Possible Cobaltstrike C2 IP
166.108.238.159,443,Possible Cobaltstrike C2 IP
166.88.14.52,443,Possible Cobaltstrike C2 IP
166.88.141.40,443,Possible Cobaltstrike C2 IP
166.88.98.221,80,Possible Cobaltstrike C2 IP
167.179.84.218,53,Possible Cobaltstrike C2 IP
167.71.207.129,2096,Possible Cobaltstrike C2 IP
167.71.60.109,53,Possible Cobaltstrike C2 IP
167.99.67.177,443,Possible Cobaltstrike C2 IP
169.239.129.45,53,Possible Cobaltstrike C2 IP
170.130.165.157,443,Possible Cobaltstrike C2 IP
170.130.165.157,80,Possible Cobaltstrike C2 IP
170.130.165.157,8080,Possible Cobaltstrike C2 IP
170.130.165.23,443,Possible Cobaltstrike C2 IP
170.130.165.84,443,Possible Cobaltstrike C2 IP
170.130.55.94,443,Possible Cobaltstrike C2 IP
170.187.152.163,443,Possible Cobaltstrike C2 IP
170.64.134.129,443,Possible Cobaltstrike C2 IP
171.22.127.130,443,Possible Cobaltstrike C2 IP
171.244.143.184,443,Possible Cobaltstrike C2 IP
171.244.143.184,4443,Possible Cobaltstrike C2 IP
171.244.143.184,53,Possible Cobaltstrike C2 IP
171.244.143.184,80,Possible Cobaltstrike C2 IP
171.244.143.184,8880,Possible Cobaltstrike C2 IP
172.105.53.7,443,Possible Metasploit C2 IP
172.105.61.144,80,Possible Cobaltstrike C2 IP
172.172.161.103,443,Possible Cobaltstrike C2 IP
172.173.174.107,443,Possible Cobaltstrike C2 IP
172.178.99.203,443,Possible Cobaltstrike C2 IP
172.179.236.95,55443,Possible Cobaltstrike C2 IP
172.187.180.205,80,Possible Cobaltstrike C2 IP
172.212.166.30,443,Possible Cobaltstrike C2 IP
172.232.132.65,443,Possible Cobaltstrike C2 IP
172.232.132.65,80,Possible Cobaltstrike C2 IP
172.233.1.45,8443,Possible Cobaltstrike C2 IP
172.233.13.86,80,Possible Cobaltstrike C2 IP
172.233.14.216,8443,Possible Cobaltstrike C2 IP
172.245.185.204,80,Possible Cobaltstrike C2 IP
172.245.191.97,9999,Possible Metasploit C2 IP
172.245.84.70,8080,Possible Cobaltstrike C2 IP
172.32.16.254,443,Possible Cobaltstrike C2 IP
172.32.16.254,8443,Possible Cobaltstrike C2 IP
173.231.247.84,64114,Possible Cobaltstrike C2 IP
174.138.50.62,443,Possible Cobaltstrike C2 IP
174.138.50.62,8089,Possible Cobaltstrike C2 IP
174.138.56.147,8443,Possible Metasploit C2 IP
175.178.207.155,443,Possible Cobaltstrike C2 IP
175.178.226.246,33333,Possible Cobaltstrike C2 IP
175.178.226.246,443,Possible Cobaltstrike C2 IP
175.178.226.246,8085,Possible Cobaltstrike C2 IP
175.178.226.246,9999,Possible Cobaltstrike C2 IP
175.178.73.162,8086,Possible Cobaltstrike C2 IP
175.178.78.246,443,Possible Cobaltstrike C2 IP
175.178.98.219,80,Possible Cobaltstrike C2 IP
175.24.234.176,443,Possible Cobaltstrike C2 IP
175.24.234.176,53,Possible Cobaltstrike C2 IP
175.27.160.188,2096,Possible Cobaltstrike C2 IP
175.42.125.14,6004,Possible Cobaltstrike C2 IP
175.42.125.14,6005,Possible Cobaltstrike C2 IP
176.108.249.223,53,Possible Cobaltstrike C2 IP
176.111.174.138,443,Possible PoshC2 IP
176.65.134.36,8000,Possible Cobaltstrike C2 IP
176.96.131.195,8081,Possible Cobaltstrike C2 IP
176.96.131.236,8081,Possible Cobaltstrike C2 IP
177.86.126.228,8081,Possible Cobaltstrike C2 IP
178.128.163.164,443,Possible Cobaltstrike C2 IP
178.128.21.88,443,Possible Cobaltstrike C2 IP
179.60.150.151,8000,Possible Metasploit C2 IP
18.117.146.34,8080,Possible Metasploit C2 IP
18.130.134.61,80,Possible Cobaltstrike C2 IP
